osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,length,azimuth,az+
"369526716","5154",path,,,B,"0","0",T,F,17.675880270797265,144.948319437374948,"155"
"369526717","5154",path,,,B,"0","0",F,F,218.392272881399577,250.934578737854821,"244"
"369526718","5154",path,,,B,"0","0",F,F,261.405125137974039,139.782269175039943,"150"
"372431403","5153",footway,,,B,"0","0",F,F,33.041875370285027,284.028347481756782,"290"
"372431404","5153",footway,,,B,"0","0",F,F,15.201148128209157,216.400133690432455,"207"
"372436930","5115",tertiary,Chemin des Epinettes,,F,"50","0",F,F,35.307750763182277,248.991444144429522,"241"
"372438402","5141",service,,,B,"0","0",F,F,24.567687509361885,90.138679292703316,"91"
"372438963","5153",footway,,,B,"0","0",F,F,29.299622296098306,261.812147881126577,"259"
"372438964","5155",steps,,,B,"0","0",F,F,8.353898216663241,257.460086295092765,"253"
"372440517","5123",living_street,Route Aloys-Fauquez,,B,"20","0",F,F,141.728514711587451,173.755656381541371,"176"
"372440518","5123",living_street,Route Aloys-Fauquez,,B,"20","0",F,F,61.193544348982904,88.651344388371797,"89"
"372567999","5155",steps,,,B,"0","0",F,F,11.422855485556578,350.004837709038895,"354"
"372568000","5153",footway,,,B,"0","0",F,F,12.199194442638959,85.470218795952846,"84"
"372568001","5155",steps,,,B,"0","0",F,F,3.457182005507220,84.267842386268697,"82"
"372568002","5153",footway,,,B,"0","0",F,F,114.576327513778864,0.000000000000000,
"372568003","5153",footway,,,B,"0","0",F,F,11.073384741079201,84.759248215711139,"83"
"372568004","5153",footway,,,B,"0","0",F,F,8.970439611995619,139.624485858616225,"150"
"372568005","5153",footway,,,B,"0","0",F,F,12.728829292544473,169.040389790987660,"173"
"372568006","5153",footway,,,B,"0","0",F,F,97.505761476681599,0.000000000000000,
"372568007","5153",footway,,,B,"0","0",F,F,144.462594889613769,0.000000000000000,
"372568008","5153",footway,,,B,"0","0",F,F,20.334759087731388,91.534581980327360,"93"
"372569289","5153",footway,,,B,"0","0",F,F,8.312093818633709,160.907826677533563,"167"
"372571117","5153",footway,,,B,"0","0",F,F,181.205820960315606,66.394027922086408,"58"
"372571119","5155",steps,,,B,"0","0",F,F,12.427431125543773,332.082235089128176,"340"
"372571120","5155",steps,,,B,"0","0",F,F,13.987086829317239,320.135419138777763,"331"
"372571121","5155",steps,,,B,"0","0",F,F,12.014681500694895,322.889613827618803,"333"
"372571122","5155",steps,,,B,"0","0",F,F,12.019180804050436,323.099357213942483,"333"
"372571123","5155",steps,,,B,"0","0",F,F,12.998326437323851,320.116946992721182,"331"
"372571124","5155",steps,,,B,"0","0",F,F,13.840075476498633,317.235625988656693,"328"
"372571125","5153",footway,,,B,"0","0",F,F,12.648265467238232,70.271373050590142,"63"
"372571201","5141",service,,,B,"0","0",F,F,53.839185504735909,335.809020906649209,"343"
"372571202","5153",footway,,,B,"0","0",F,F,48.125765878645616,203.629979741161378,"197"
"372582362","5155",steps,,,B,"0","0",F,F,9.987304516254792,244.255531954202667,"236"
"372582363","5153",footway,,,B,"0","0",F,F,8.773687288793152,51.870870237083579,"42"
"372582364","5155",steps,,,B,"0","0",F,F,8.661799893638770,40.880175141078411,"31"
"372582365","5155",steps,,,B,"0","0",F,F,16.888963271267055,251.483614901693073,"245"
"372582366","5155",steps,,,B,"0","0",F,F,11.199149044324070,273.204054861287091,"275"
"372582367","5153",footway,,,B,"0","0",F,F,41.440741932758030,0.000000000000000,
"372721327","5155",steps,,,B,"0","0",F,F,20.382016157685658,271.604738098640212,"273"
"372721329","5141",service,,,B,"0","0",F,F,22.698961730913673,275.486965358936402,"278"
"372721330","5153",footway,,,B,"0","0",F,F,50.221367164286001,183.878028061213712,"183"
"372721334","5155",steps,,,B,"0","0",F,F,23.560682097048733,267.262081064566019,"266"
"374863495","5141",service,,,B,"0","0",F,F,5.574728700520786,77.894534552665235,"73"
"375011342","5115",tertiary,Chemin de Praz-Buchilly,,B,"50","0",F,F,400.819703509307942,55.227701616340262,"45"
"375205586","5113",primary,Avenue du Chablais,"1",F,"60","0",F,F,70.644776793171999,248.856388231667040,"241"
"375289881","5153",footway,Ruelle des Tanneurs,,B,"0","0",F,F,56.117459978622620,70.634334537658205,"64"
"375289893","5153",footway,,,B,"0","1",F,F,48.794349954536443,0.000000000000000,
"375289897","5155",steps,,,B,"0","0",F,F,1.803149518502122,270.581720871323455,"271"
"375289899","5155",steps,,,B,"0","0",F,F,2.747278671148298,90.831759865005353,"92"
"375289903","5153",footway,,,B,"0","2",T,F,6.146804017183492,90.818370818927107,"92"
"375289907","5153",footway,,,B,"0","0",F,F,10.166686618339241,90.507130748184963,"91"
"375289909","5155",steps,,,B,"0","0",F,F,3.545788114788337,359.406597765191009,"0"
"375289912","5153",footway,,,B,"0","1",T,F,11.618350664967927,90.826262127759577,"92"
"375289915","5155",steps,,,B,"0","0",F,F,4.012598757855790,0.635051174637370,"1"
"375289917","5153",footway,,,B,"0","0",F,F,16.051478744051455,91.319397772867234,"92"
"375289919","5155",steps,,,B,"0","1",F,F,24.914988635460912,199.680560943091905,"194"
"375289920","5153",footway,,,B,"0","0",F,F,28.910520437295510,359.662505866049514,"0"
"375289921","5153",footway,,,B,"0","1",T,F,21.486838545918388,4.802181767152426,"4"
"375289922","5153",footway,,,B,"0","0",F,F,28.420847770098668,180.085041438276079,"181"
"375289923","5153",footway,,,B,"0","0",F,F,12.107448431115639,90.358205272109956,"91"
"375289924","5155",steps,,,B,"0","0",F,F,25.202715932364669,0.000000000000000,
"375289925","5153",footway,,,B,"0","0",F,F,11.651219955768051,85.657109231139884,"84"
"375289926","5153",footway,,,B,"0","0",F,F,9.486019303463422,96.373710760386430,"100"
"375289927","5153",footway,,,B,"0","0",F,F,14.389893457822495,90.497575842981902,"91"
"375308234","5155",steps,,,B,"0","0",F,F,41.600941426094288,188.420012919773171,"186"
"375402193","5153",footway,Ruelle de Bourg,,B,"0","0",F,F,18.772301788427576,100.535994275337899,"106"
"375402194","5153",footway,,,B,"0","0",F,F,20.540295791067724,86.100260559218952,"85"
"375402195","5153",footway,,,B,"0","0",F,F,30.941962908078938,15.379165605615242,"11"
"375414229","5155",steps,,,B,"0","0",F,F,16.267342407372613,129.236289401403383,"140"
"375436470","5155",steps,,,B,"0","0",F,F,16.912815516938732,69.211577082594431,"62"
"375436471","5141",service,,,B,"0","0",F,F,50.401320146811216,55.007211812767537,"45"
"375436472","5153",footway,,,B,"0","0",F,F,66.845764895533719,39.545063268617788,"30"
"375442722","5153",footway,,,B,"0","1",F,F,117.658339486614793,0.000000000000000,
"375442724","5153",footway,,,B,"0","0",F,F,7.334716181461528,280.976329019736113,"286"
"375442725","5155",steps,,,B,"0","0",F,F,15.875428126087563,304.091029253968372,"315"
"375442884","5155",steps,,,B,"0","0",F,F,16.023424320421128,277.869203371873709,"282"
"375768907","5155",steps,,,B,"0","0",F,F,6.492251680810635,94.108676200454980,"96"
"375828354","5122",residential,Chemin du Bois-Gentil,,F,"30","0",F,F,139.913778348604154,291.540925022126373,"300"
"376152617","5153",footway,,,B,"0","0",F,F,35.967100275289283,23.425294010806297,"17"
"376837184","5153",footway,,,B,"0","0",F,F,142.744998519262424,196.790676370644263,"192"
"376837185","5153",footway,Passage du Liseron,,B,"0","0",F,F,15.309411279977860,15.131401665525972,"11"
"376837186","5124",pedestrian,Passage du Simplon,,B,"0","-1",F,T,12.272766448254144,24.111811481138563,"18"
"376837187","5124",pedestrian,Passage du Simplon,,B,"0","0",F,F,6.228024926170634,17.842045835717556,"13"
"377134985","5122",residential,Rue du Maupas,,F,"0","0",F,F,120.906580715025115,129.927685792487864,"141"
"377134987","5122",residential,Rue Saint-Roch,,B,"30","0",F,F,93.579628225072568,291.791403127538501,"301"
"377134988","5122",residential,Chemin des Cèdres,,F,"30","0",F,F,185.905640386611026,219.992486614687778,"211"
"378034703","5141",service,,,B,"0","0",F,F,36.996149729452753,22.642004185804620,"17"
"378330658","5141",service,,,B,"0","0",F,F,220.440445348731430,333.622052290386762,"342"
"378330659","5114",secondary,Route de Romanel,"134",B,"80","0",F,F,687.969722764846551,349.202916219853705,"353"
"378378790","5153",footway,,,B,"0","0",F,F,14.312848744056192,100.046393794664340,"105"
"378378791","5153",footway,,,B,"0","0",F,F,57.523154519569275,99.759828649576846,"105"
"378378792","5141",service,,,B,"0","0",F,F,21.416864367508701,285.953919735275292,"293"
"378378793","5155",steps,,,B,"0","0",F,F,9.751342491594762,101.291006948290075,"107"
"378378794","5153",footway,,,B,"0","0",F,F,19.118778821536505,41.919938046063599,"32"
"378378795","5153",footway,,,B,"0","0",F,F,63.904019601313479,349.241407038764180,"353"
"378378796","5153",footway,,,B,"0","0",F,F,102.945968864557955,344.795238037016759,"350"
"378378797","5153",footway,,,B,"0","0",F,F,57.976187053583921,87.627170671109269,"87"
"378378799","5153",footway,,,B,"0","0",F,F,84.205807676032862,70.117664454695245,"63"
"378536034","5153",footway,,,B,"0","0",F,F,11.347759942045499,49.786451956897039,"40"
"378536035","5124",pedestrian,Passage du Simplon,,B,"0","0",F,F,9.142513434664151,42.390702550558700,"33"
"378536038","5155",steps,,,B,"0","0",F,F,11.372088056342076,281.974335766657759,"288"
"379814527","5153",footway,,,B,"0","0",F,F,28.930673959915925,340.348187394463480,"347"
"379814528","5153",footway,,,B,"0","0",F,F,126.052959993349603,218.470994476822625,"209"
"379814529","5153",footway,,,B,"0","0",F,F,18.807114166269681,121.858092188771394,"133"
"379966635","5113",primary,Avenue de Rumine,"9",B,"50","0",F,F,26.718954144000875,109.575825769157149,"118"
"383802430","5154",path,,,B,"0","0",F,F,109.096759337226061,281.912148652157668,"287"
"383806128","5141",service,,,B,"0","0",F,F,7.164309820354266,89.417677945498824,"90"
"384582784","5115",tertiary,Avenue de Béthusy,,B,"50","0",F,F,11.900763154179465,251.861622431609987,"245"
"384582785","5115",tertiary,Avenue de Béthusy,,F,"50","0",F,F,10.983667410708545,67.723513721170420,"60"
"384582786","5115",tertiary,Avenue de Béthusy,,B,"50","0",F,F,27.700759448933010,196.072402863985360,"192"
"384582787","5115",tertiary,Avenue de Béthusy,,B,"50","0",F,F,96.577871425546206,231.334596541856627,"221"
"384582788","5115",tertiary,Avenue de Béthusy,,B,"50","0",F,F,50.762146421978464,238.636031600606287,"229"
"384582789","5115",tertiary,Avenue de Béthusy,,B,"50","0",F,F,137.004450867439090,263.280734217023223,"261"
"386562981","5153",footway,Passerelle Maillefer,,B,"0","1",T,F,32.577472747678321,120.559469883331005,"131"
"386562983","5153",footway,,,B,"0","0",F,F,0.186789070352243,320.801079117925724,"331"
"386562984","5153",footway,,,B,"0","0",F,F,55.264700862032761,95.373614598805560,"98"
"386566547","5153",footway,,,B,"0","0",F,F,13.110835057199928,0.000000000000000,"1"
"386566548","5153",footway,,,B,"0","0",F,F,86.836106096794467,289.760799048859212,"298"
"386844635","5153",footway,,,B,"0","0",F,F,10.159598731273931,154.741663836798438,"163"
"387670437","5123",living_street,Place du Nord,,B,"20","1",F,F,35.872905715512843,123.019113136511692,"134"
"388201676","5141",service,,,B,"0","0",F,F,58.715376766798727,38.766399312548863,"30"
"388660341","5141",service,,,B,"0","0",F,F,15.246702643823532,117.854837032976604,"128"
"388660342","5141",service,,,B,"0","-1",F,T,14.071518465737526,118.306472589246312,"129"
"388660343","5141",service,,,B,"0","0",F,F,7.072702425870870,119.197733641838326,"130"
"389409780","5115",tertiary,Place de la Riponne,,B,"50","0",F,F,10.206088702595087,31.845281412299808,"24"
"389409781","5115",tertiary,Place de la Riponne,,B,"50","0",F,F,9.547069925416409,39.758583774934436,"30"
"389409782","5115",tertiary,Place de la Riponne,,B,"50","0",F,F,35.120697936695478,32.482489780204347,"24"
"389409783","5115",tertiary,Rue du Tunnel,,B,"50","0",F,F,39.091030530463328,212.497883798939256,"204"
"389409784","5115",tertiary,Rue du Tunnel,,B,"50","0",F,F,36.069481626564446,214.533347555393448,"206"
"390642813","5153",footway,,,B,"0","0",F,F,72.423522936705808,117.439446863743669,"128"
"390643175","5141",service,,,B,"0","0",F,F,42.237871692181955,287.677739876304429,"295"
"390643176","5141",service,,,B,"0","0",F,F,485.633534974537611,294.941653485096367,"304"
"391621410","5111",motorway,,A1a,F,"80","0",F,F,25.996806674884201,112.415272089978629,"121"
"392689682","5122",residential,Avenue des Acacias,,B,"0","0",F,F,103.459989549456580,97.844507668401491,"102"
"392689736","5115",tertiary,Avenue de Montchoisi,,F,"50","0",F,F,18.282261063381124,325.032663761805168,"335"
"396544575","5115",tertiary,Avenue du Grey,,B,"50","0",F,F,53.005524760267633,253.152961118092293,"247"
"396544577","5114",secondary,Route des Plaines-du-Loup,,B,"50","0",F,F,58.555973528286025,144.813770985325448,"155"
"396546690","5114",secondary,Route du Châtelard,"139.1",B,"50","0",F,F,49.299895192553905,249.813637445251032,"242"
"397768716","5141",service,,,B,"0","0",F,F,41.249288216271729,212.054950799193506,"204"
"397768717","5141",service,,,B,"0","0",F,F,45.484393043372293,217.961792788062269,"209"
"397768718","5141",service,,,B,"0","0",F,F,42.301669362170507,216.700820695792657,"208"
"397768719","5153",footway,,,B,"0","0",F,F,72.562432276176111,125.650770601927348,"137"
"397986122","5155",steps,,,B,"0","0",F,F,9.951798777585719,168.140492662524935,"172"
"397986124","5153",footway,,,B,"0","0",F,F,10.217322565145603,175.762667781027034,"178"
"397986126","5153",footway,,,B,"0","0",F,F,61.179945683963979,107.916230124067781,"116"
"397986128","5153",footway,,,B,"0","0",F,F,29.822430454307284,107.309999367691361,"115"
"397986140","5153",footway,,,B,"0","0",F,F,18.334344726729309,322.422278643054085,"333"
"398412740","5114",secondary,Avenue de Provence,,F,"50","0",F,F,11.579674364897180,284.059063446058644,"290"
"398413338","5114",secondary,Avenue de Provence,,F,"50","0",F,F,99.331308131487290,110.434531108303872,"119"
"398413340","5114",secondary,Avenue de Provence,,F,"0","0",F,F,24.396627768415037,105.593899580695208,"113"
"398413565","5114",secondary,Avenue de Provence,,F,"0","0",F,F,26.679911559164943,104.121949790823678,"111"
"401147913","5154",path,,,B,"0","0",F,F,20.472366786732593,278.962238567391296,"283"
"401147914","5154",path,,,B,"0","0",F,F,57.826264563109589,285.779248672370954,"293"
"401147915","5154",path,,,B,"0","0",F,F,52.087333415261732,162.608712833850859,"168"
"402409132","5153",footway,,,B,"0","0",F,F,143.837340611427294,126.109073352298637,"137"
"402409133","5153",footway,,,B,"0","0",T,F,9.127734579449681,131.851443224292694,"143"
"404128022","5155",steps,,,B,"0","0",F,F,13.057947301983592,352.171712756200918,"355"
"404128023","5153",footway,,,B,"0","0",F,F,10.518747749636754,2.301085438274984,"2"
"406624961","5141",service,,,B,"0","0",F,F,30.033266213719738,104.722933595430732,"111"
"406624962","5141",service,,,B,"0","0",F,F,53.693275709045047,168.245153862085743,"172"
"409150801","5141",service,,,B,"0","0",F,F,49.095841565774094,238.766088627472442,"229"
"409150803","5141",service,,,B,"0","0",F,F,40.237565811890448,139.772005674535990,"150"
"409150804","5153",footway,,,B,"0","0",F,F,2.505643632136996,126.955511674997524,"138"
"409150806","5155",steps,,,B,"0","0",F,F,4.621818460209362,152.906467009214879,"161"
"409150808","5153",footway,,,B,"0","0",F,F,7.575435723925417,70.461680814483429,"63"
"411343372","5155",steps,,,B,"0","0",F,F,10.886775669124216,48.051490249715656,"38"
"411343375","5153",footway,,,B,"0","0",F,F,54.243223552525997,229.441255616272770,"219"
"411343378","5153",footway,,,B,"0","0",F,F,20.191531007476147,228.384180620855773,"218"
"411343380","5155",steps,,,B,"0","0",F,F,28.803281745091461,235.653840245630619,"226"
"411343382","5141",service,,,B,"0","0",F,F,30.036405797062731,229.125947251496314,"219"
"411343384","5155",steps,,,B,"0","0",F,F,30.206705314609412,122.937971250935860,"134"
"414416708","5152",cycleway,,,B,"0","0",F,F,28.185359342551617,282.010238208344390,"288"
"414813179","5153",footway,,,B,"0","0",T,F,12.101855398020396,194.919267675563731,"191"
"414813230","5153",footway,,,B,"0","0",T,F,16.860478574901364,193.408010957554325,"190"
"415072636","5141",service,,,B,"0","0",F,F,41.005725527209329,96.149455841407246,"99"
"415356398","5123",living_street,Chemin du Mont-Tendre,,F,"20","0",F,F,85.992511396963764,196.009580359561625,"192"
"415356399","5141",service,Chemin des Fleurettes,,B,"0","0",F,F,95.371475142372219,354.954089404470892,"357"
"416075074","5122",residential,Boulevard de Grancy,,F,"50","0",F,F,65.822774013059856,285.440108378794605,"292"
"416075075","5122",residential,Passage de Montriond,,B,"50","0",F,F,52.460180659075696,41.617067062653085,"32"
"416075076","5122",residential,Boulevard de Grancy,,F,"50","0",F,F,76.754394739464004,287.421059925277518,"295"
"416075077","5122",residential,Boulevard de Grancy,,B,"50","0",F,F,238.089156140344443,99.754764190468407,"105"
"416075079","5115",tertiary,Boulevard de Grancy,,B,"50","0",F,F,71.566736357549871,106.473582681805283,"114"
"416077947","5141",service,,,F,"0","0",F,F,73.520196981407111,279.259696725890308,"284"
"416210467","5153",footway,,,B,"0","0",F,F,58.059713339252284,230.334061048271991,"220"
"416210468","5122",residential,Avenue des Oscherins,,B,"30","0",F,F,55.206805095932779,161.245125601895893,"167"
"416210469","5153",footway,,,B,"0","0",F,F,233.419797685647382,122.828176585127835,"134"
"416333759","5124",pedestrian,Vallée-de-la-Jeunesse,,B,"0","0",F,T,28.051784296742884,31.387438950250878,"23"
"416333768","5124",pedestrian,Vallée-de-la-Jeunesse,,B,"0","0",F,F,51.971052166098573,356.313109675565499,"358"
"416333771","5153",footway,,,B,"0","0",F,F,46.306657036422564,143.629806613370334,"154"
"416333773","5153",footway,,,B,"0","0",F,F,191.276835669223431,268.077796031173079,"268"
"416333781","5153",footway,,,B,"0","0",F,F,24.214806061767032,129.534673094528159,"141"
"416524285","5114",secondary,Avenue Louis-Ruchonnet,,B,"50","0",F,F,36.513528270629941,112.131211419225750,"121"
"416524286","5114",secondary,Pont Chauderon,,B,"50","0",F,F,15.090929385163761,212.425708436432728,"204"
"416524287","5153",footway,Chemin Jean-Jacques Porchat,,B,"0","0",F,F,69.907816461361307,46.360848804995214,"36"
"416705202","5153",footway,,,B,"0","0",F,F,268.794201986584540,0.000000000000000,
"416705208","5153",footway,,,B,"0","0",F,F,2.053664408462492,331.597770289990706,"340"
"416705213","5153",footway,,,B,"0","0",F,F,5.920531435810728,331.698335770261167,"340"
"416705217","5153",footway,,,B,"0","0",F,F,10.249442006424422,73.963786938362176,"68"
"416705220","5153",footway,,,B,"0","0",F,F,7.791922689310717,107.928970993300169,"116"
"416705223","5155",steps,,,B,"0","0",F,F,11.449945191197054,101.006527034566489,"106"
"416711664","5153",footway,,,B,"0","1",T,F,12.537942311386191,286.522209824136837,"294"
"416720778","5141",service,Avenue de Sévelin,,B,"0","0",F,F,81.038884657397276,270.506353560676871,"271"
"416720782","5153",footway,,,B,"0","0",F,F,111.518398869444709,0.000000000000000,
"416720787","5153",footway,,,B,"0","-1",F,T,11.042034284144572,2.480399742265168,"2"
"416720795","5153",footway,,,B,"0","0",F,F,6.174674902026267,106.681194264215250,"114"
"416720797","5155",steps,,,B,"0","0",F,F,14.497273483912092,265.571086188581717,"264"
"416720803","5153",footway,,,B,"0","0",F,F,97.649767474752394,278.901082781716752,"283"
"416720805","5155",steps,,,B,"0","0",F,F,66.223795435451962,161.795024904022284,"168"
"417098230","5153",footway,,,B,"0","0",F,F,27.441744182511663,282.723398983408572,"289"
"417098234","5122",residential,Chemin de Préville,,B,"30","0",F,F,97.218677479904500,203.880731244624229,"198"
"417098238","5124",pedestrian,Chemin de Préville,,B,"0","0",F,F,27.203404972258340,202.790732768867258,"197"
"417098244","5122",residential,Chemin de Préville,,F,"30","0",F,F,33.399969803896695,204.273884676200964,"198"
"417099241","5115",tertiary,Avenue Marc-Dufour,,B,"50","0",F,F,177.572250594737909,80.385884999231664,"77"
"417099244","5115",tertiary,Avenue Marc-Dufour,,B,"50","0",F,F,101.419737753453916,89.777627998536573,"90"
"417099247","5115",tertiary,Avenue Marc-Dufour,,B,"50","0",F,F,153.618832569335808,10.140043108996460,"8"
"417330767","5153",footway,,,B,"0","0",F,F,1.987344410213833,90.473896705210549,"91"
"419188939","5113",primary,Route de Berne,"1",F,"60","0",F,F,11.721443046593937,78.251107606294241,"74"
"419188940","5131",motorway_link,,,F,"0","0",F,F,19.235400998716258,276.571307161932054,"280"
"419188942","5131",motorway_link,,,F,"0","0",F,F,4.271777653197210,290.721334164125665,"299"
"419188943","5113",primary,Route de Berne,"1",F,"60","0",F,F,27.987290344817406,78.203883369086853,"74"
"420043660","5141",service,,,B,"0","0",F,F,356.710734688167463,2.680515463575173,"2"
"420046466","5154",path,,,B,"0","0",F,F,31.934522868827010,92.498391047160595,"94"
"420046467","5154",path,,,B,"0","0",F,F,7.702891688151759,240.886294794897026,"232"
"420046468","5155",steps,,,B,"0","0",F,F,7.464724134002501,5.712579987358441,"5"
"420046469","5155",steps,,,B,"0","0",F,F,7.946090204209654,184.229523109453737,"183"
"420047234","5141",service,,,B,"0","0",F,F,33.547292447432909,184.939682373804857,"184"
"420047417","5141",service,,,B,"0","0",F,F,44.369804545549698,234.720393582092186,"225"
"420049505","5141",service,,,B,"0","0",F,F,118.525519045230084,186.485765335087422,"185"
"420049596","5141",service,,,B,"0","0",F,F,50.665752424871656,223.775177773395455,"214"
"420050273","5154",path,,,B,"0","0",F,F,16.095899993698339,62.738746967392657,"54"
"420050274","5155",steps,,,B,"0","0",F,F,14.820068021665941,125.759253384012766,"137"
"420050275","5154",path,,,B,"0","0",F,F,13.564554762673010,69.204997432605779,"62"
"420062333","5155",steps,,,B,"0","0",F,F,17.761607414117339,77.712707901894575,"73"
"421517854","5115",tertiary,Avenue de Chailly,,B,"50","0",F,F,284.958038727659471,281.317391284569169,"287"
"421517863","5115",tertiary,Avenue de Chailly,,B,"50","0",F,F,8.453156312347799,351.102791975810590,"354"
"421517866","5115",tertiary,Avenue de Chailly,,B,"50","0",F,F,17.589815731245700,306.799674044367123,"318"
"421517870","5115",tertiary,Avenue de Chailly,,B,"50","0",F,F,141.891835042961588,302.585745709530386,"313"
"421517877","5115",tertiary,Avenue de Chailly,,B,"50","0",F,F,82.743250399958072,307.985426504818747,"319"
"421517881","5115",tertiary,Avenue de Chailly,,B,"50","0",F,F,50.197351892557599,334.554016803725403,"342"
"421517923","5115",tertiary,Avenue de Chailly,,B,"50","0",F,F,107.439111306768680,298.964691902789923,"309"
"423728393","5141",service,,,B,"0","0",F,F,19.469399566658193,208.794169490576223,"201"
"423728396","5141",service,,,B,"0","0",F,F,40.492834627211579,93.531376080889757,"96"
"424169524","5121",unclassified,,,B,"0","0",F,F,848.569741992265676,0.000000000000000,
"426277059","5153",footway,,,B,"0","0",F,F,7.471044615039490,134.707157163194694,"146"
"431521176","5153",footway,,,B,"0","0",F,F,59.215215483615808,170.958390033335519,"174"
"433250166","5141",service,,,B,"0","0",F,F,30.667546719195649,295.164667248241301,"305"
"433250167","5155",steps,,,B,"0","0",F,F,28.639706858279922,334.741826276759582,"342"
"433832011","5141",service,,,B,"0","0",F,F,59.989369586390843,279.295472929836137,"284"
"434923451","5154",path,,,B,"0","0",F,F,50.128532527132251,299.024995978686945,"309"
"435633510","5121",unclassified,Route du Bois-Genoud,,B,"50","0",F,F,465.064310063749645,33.472436263976370,"25"
"435635575","5114",secondary,Pont Chauderon,,B,"50","0",F,F,21.391671547162243,217.943763769413778,"209"
"435635576","5155",steps,,,B,"0","0",F,F,6.955768786137590,175.790485950843049,"178"
"435635577","5153",footway,,,B,"0","0",F,F,10.855447722651812,8.083392805714624,"6"
"435635582","5153",footway,,,B,"0","0",F,F,18.086584845819800,19.241869956511415,"14"
"435635584","5153",footway,,,B,"0","0",F,F,6.199402991605508,144.166400468992379,"154"
"435635585","5153",footway,,,B,"0","0",F,F,18.504242359423827,221.154571494247534,"212"
"435635586","5153",footway,,,B,"0","0",F,F,9.208244011449370,204.956848011615534,"198"
"437776258","5123",living_street,Route Aloys-Fauquez,,B,"20","0",F,F,62.555832749822663,269.152002101505275,"269"
"437776299","5131",motorway_link,,,F,"120","0",F,F,23.135835596013539,270.873050582335566,"272"
"437776300","5131",motorway_link,,,F,"0","0",F,F,39.881351195457867,320.510951552233962,"331"
"437776306","5131",motorway_link,,,F,"80","0",F,F,432.852171513711937,109.291532680875974,"117"
"437776307","5131",motorway_link,,,F,"0","0",F,F,186.725564802763188,280.042211450102627,"285"
"438878755","5154",path,,,B,"0","0",F,F,402.057783022870524,23.033432029795652,"17"
"438878848","5154",path,,,B,"0","0",F,F,151.243392620911123,239.705723346561058,"230"
"438878850","5154",path,,,B,"0","0",F,F,314.786496175779064,119.270066546792052,"130"
"438878888","5154",path,,,B,"0","0",F,F,30.047170052286788,200.386237424231751,"195"
"442604734","5114",secondary,Avenue Jules-Gonin,,B,"50","0",F,F,102.181153117503158,102.535281623872052,"108"
"442604735","5114",secondary,Avenue Jules-Gonin,,B,"50","0",F,F,51.734915172485387,101.147458679641360,"106"
"442604736","5114",secondary,Avenue de Tivoli,,B,"50","0",F,F,241.364584100761078,267.072325110009501,"266"
"442604737","5114",secondary,Avenue de Provence,,F,"50","0",F,F,3.503164030544841,283.946734981094210,"290"
"442604738","5122",residential,Avenue de Provence,,F,"0","0",F,F,23.753017219557300,130.324310257047443,"141"
"442604739","5114",secondary,Avenue de Provence,,F,"50","0",F,F,18.051830230540638,288.437964445789305,"296"
"442604740","5122",residential,Avenue de Provence,,B,"0","0",F,F,11.168753110975166,212.891211457826387,"205"
"443352202","5153",footway,,,B,"0","0",F,F,27.464432059998714,326.047049501775291,"336"
"444367506","5114",secondary,Avenue de Beaulieu,,B,"50","0",F,F,67.001381251266110,39.061887836059356,"30"
"447183862","5155",steps,,,B,"0","0",F,F,12.998386596104327,291.795147209853042,"301"
"447185652","5114",secondary,Avenue Louis-Ruchonnet,,B,"50","0",F,F,37.373985857379090,119.874007875527198,"130"
"447185653","5114",secondary,Avenue Louis-Ruchonnet,,B,"50","0",F,F,104.170883867875375,113.201399777059962,"122"
"447185654","5114",secondary,Avenue Louis-Ruchonnet,,B,"50","0",F,F,3.372129315588871,114.884740112907764,"124"
"449657074","5114",secondary,Avenue du Mont-Blanc,,B,"50","0",F,F,71.692034313474167,41.302690253265325,"32"
"449692237","5154",path,,,B,"0","0",F,F,2.774525647747868,73.532865781745386,"67"
"449852907","5135",tertiary_link,,,F,"80","0",F,F,47.350151367232229,313.547068074895776,"324"
"449852908","5115",tertiary,,,F,"80","0",F,F,54.721938268916688,164.216006624807818,"169"
"449852909","5115",tertiary,,,F,"80","0",F,F,42.163629244646586,198.099237026134233,"193"
"450123693","5115",tertiary,Route de Mollie-Margot,,B,"0","0",F,F,292.534300419384635,287.441214596694294,"295"
"450123694","5115",tertiary,,,F,"0","0",F,F,22.693171338803644,309.073164220493254,"320"
"450124725","5115",tertiary,,,B,"0","0",F,F,28.953474445752622,146.316137810881656,"156"
"450124726","5135",tertiary_link,,,F,"0","0",F,F,114.492949368118005,253.042108099757172,"247"
"450124727","5133",primary_link,,,F,"0","0",F,F,127.279217177935024,249.720793213865846,"242"
"450213613","5113",primary,,"1",F,"80","0",F,F,7.992384264926167,58.194634013752683,"49"
"450213614","5135",tertiary_link,,,F,"80","0",F,F,6.951504757703930,135.773861696743012,"147"
"450213615","5135",tertiary_link,,,F,"80","0",F,F,7.460092778192345,23.464355341445827,"17"
"450213616","5113",primary,,"1",F,"0","0",F,F,83.212521968980468,239.849761200639392,"230"
"450213617","5115",tertiary,,,F,"80","0",F,F,3.785244440563666,96.115765995746102,"99"
"450213618","5135",tertiary_link,,,F,"80","0",F,F,3.911112993989005,5.858051030716068,"5"
